epoch,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,0.8115336894989014,1.0027883052825928,0.9895703792572021,0.8114851713180542,0.9895703792572021,0.8114851713180542,0.9895703792572021,0.8115336894989014,1.0027883052825928
1,0.8116185069084167,1.0026733875274658,0.9894582033157349,0.8116229772567749,0.9894582033157349,0.8116229772567749,0.9894582033157349,0.8116185069084167,1.0026733875274658
2,0.8117095828056335,1.002616286277771,0.9895017743110657,0.8116567730903625,0.9895017743110657,0.8116567730903625,0.9895017743110657,0.8117095828056335,1.002616286277771
3,0.8118162155151367,1.0026623010635376,0.9895336031913757,0.8117684721946716,0.9895336031913757,0.8117684721946716,0.9895336031913757,0.8118162155151367,1.0026623010635376
4,0.811928391456604,1.0026174783706665,0.9895307421684265,0.8117691874504089,0.9895307421684265,0.8117691874504089,0.9895307421684265,0.811928391456604,1.0026174783706665
5,0.8119336366653442,1.0026026964187622,0.9897432327270508,0.8118782639503479,0.9897432327270508,0.8118782639503479,0.9897432327270508,0.8119336366653442,1.0026026964187622
6,0.8119845986366272,1.0026944875717163,0.9894140958786011,0.8117752075195312,0.9894140958786011,0.8117752075195312,0.9894140958786011,0.8119845986366272,1.0026944875717163
7,0.8118764758110046,1.0026520490646362,0.9894275069236755,0.8117997646331787,0.9894275069236755,0.8117997646331787,0.9894275069236755,0.8118764758110046,1.0026520490646362
8,0.81183260679245,1.0026342868804932,0.9894391298294067,0.8118035793304443,0.9894391298294067,0.8118035793304443,0.9894391298294067,0.81183260679245,1.0026342868804932
9,0.812053382396698,1.0026464462280273,0.9894798398017883,0.8118871450424194,0.9894798398017883,0.8118871450424194,0.9894798398017883,0.812053382396698,1.0026464462280273
10,0.8119210600852966,1.0026181936264038,0.9894827604293823,0.8118730783462524,0.9894827604293823,0.8118730783462524,0.9894827604293823,0.8119210600852966,1.0026181936264038
11,0.8118250966072083,1.0026291608810425,0.9894887208938599,0.8119102120399475,0.9894887208938599,0.8119102120399475,0.9894887208938599,0.8118250966072083,1.0026291608810425
12,0.8121448755264282,1.0026648044586182,0.989433765411377,0.8119325637817383,0.989433765411377,0.8119325637817383,0.989433765411377,0.8121448755264282,1.0026648044586182
13,0.8121383786201477,1.0026575326919556,0.9894403219223022,0.8119681477546692,0.9894403219223022,0.8119681477546692,0.9894403219223022,0.8121383786201477,1.0026575326919556
14,0.8120710253715515,1.0025303363800049,0.989588737487793,0.8120260834693909,0.989588737487793,0.8120260834693909,0.989588737487793,0.8120710253715515,1.0025303363800049
15,0.8120923042297363,1.00265371799469,0.9895375370979309,0.8121359944343567,0.9895375370979309,0.8121359944343567,0.9895375370979309,0.8120923042297363,1.00265371799469
16,0.8121591806411743,1.0025705099105835,0.9894902110099792,0.8120703101158142,0.9894902110099792,0.8120703101158142,0.9894902110099792,0.8121591806411743,1.0025705099105835
17,0.8121510148048401,1.0026395320892334,0.9895141124725342,0.8121290802955627,0.9895141124725342,0.8121290802955627,0.9895141124725342,0.8121510148048401,1.0026395320892334
18,0.8122138381004333,1.0026170015335083,0.9895625710487366,0.8121590614318848,0.9895625710487366,0.8121590614318848,0.9895625710487366,0.8122138381004333,1.0026170015335083
19,0.8121799230575562,1.0026187896728516,0.9895994067192078,0.8122265934944153,0.9895994067192078,0.8122265934944153,0.9895994067192078,0.8121799230575562,1.0026187896728516
20,0.8123008012771606,1.0026026964187622,0.9896423816680908,0.8122528195381165,0.9896423816680908,0.8122528195381165,0.9896423816680908,0.8123008012771606,1.0026026964187622
21,0.8122263550758362,1.0026631355285645,0.989522397518158,0.8121644258499146,0.989522397518158,0.8121644258499146,0.989522397518158,0.8122263550758362,1.0026631355285645
22,0.8122485876083374,1.0026204586029053,0.9894877672195435,0.8120923638343811,0.9894877672195435,0.8120923638343811,0.9894877672195435,0.8122485876083374,1.0026204586029053
23,0.8122639060020447,1.0026252269744873,0.9896026253700256,0.8121117949485779,0.9896026253700256,0.8121117949485779,0.9896026253700256,0.8122639060020447,1.0026252269744873
24,0.8122411370277405,1.0026488304138184,0.9894965887069702,0.8122061491012573,0.9894965887069702,0.8122061491012573,0.9894965887069702,0.8122411370277405,1.0026488304138184
25,0.8122380971908569,1.0026110410690308,0.9894115328788757,0.8120797872543335,0.9894115328788757,0.8120797872543335,0.9894115328788757,0.8122380971908569,1.0026110410690308
26,0.8122069239616394,1.0026211738586426,0.9894781112670898,0.8121382594108582,0.9894781112670898,0.8121382594108582,0.9894781112670898,0.8122069239616394,1.0026211738586426
27,0.8123573064804077,1.0025994777679443,0.9895219206809998,0.8121880888938904,0.9895219206809998,0.8121880888938904,0.9895219206809998,0.8123573064804077,1.0025994777679443
28,0.8122620582580566,1.0025073289871216,0.9894196391105652,0.8121445178985596,0.9894196391105652,0.8121445178985596,0.9894196391105652,0.8122620582580566,1.0025073289871216
29,0.8121361136436462,1.0026252269744873,0.9897365570068359,0.8122296333312988,0.9897365570068359,0.8122296333312988,0.9897365570068359,0.8121361136436462,1.0026252269744873
30,0.8122565746307373,1.0026072263717651,0.9894084930419922,0.8121653199195862,0.9894084930419922,0.8121653199195862,0.9894084930419922,0.8122565746307373,1.0026072263717651
31,0.8122531771659851,1.0025217533111572,0.989431619644165,0.8120819330215454,0.989431619644165,0.8120819330215454,0.989431619644165,0.8122531771659851,1.0025217533111572
32,0.8121747374534607,1.0025346279144287,0.9893733263015747,0.8120558857917786,0.9893733263015747,0.8120558857917786,0.9893733263015747,0.8121747374534607,1.0025346279144287
33,0.8122287392616272,1.002641201019287,0.9893665313720703,0.8121607899665833,0.9893665313720703,0.8121607899665833,0.9893665313720703,0.8122287392616272,1.002641201019287
34,0.8123473525047302,1.002632975578308,0.9894962310791016,0.8122700452804565,0.9894962310791016,0.8122700452804565,0.9894962310791016,0.8123473525047302,1.002632975578308
35,0.8122363686561584,1.0024508237838745,0.9896641969680786,0.8123145699501038,0.9896641969680786,0.8123145699501038,0.9896641969680786,0.8122363686561584,1.0024508237838745
36,0.8123656511306763,1.0024935007095337,0.9894445538520813,0.8123315572738647,0.9894445538520813,0.8123315572738647,0.9894445538520813,0.8123656511306763,1.0024935007095337
37,0.8121740221977234,1.002411127090454,0.9895410537719727,0.8122225403785706,0.9895410537719727,0.8122225403785706,0.9895410537719727,0.8121740221977234,1.002411127090454
38,0.8123308420181274,1.0026155710220337,0.9893710613250732,0.8121756911277771,0.9893710613250732,0.8121756911277771,0.9893710613250732,0.8123308420181274,1.0026155710220337
39,0.8123242259025574,1.002500295639038,0.9894264340400696,0.8122310042381287,0.9894264340400696,0.8122310042381287,0.9894264340400696,0.8123242259025574,1.002500295639038
40,0.8122439980506897,1.0024231672286987,0.9892510175704956,0.812153697013855,0.9892510175704956,0.812153697013855,0.9892510175704956,0.8122439980506897,1.0024231672286987
41,0.81220543384552,1.0024679899215698,0.989422619342804,0.8120936155319214,0.989422619342804,0.8120936155319214,0.989422619342804,0.81220543384552,1.0024679899215698
42,0.8121854066848755,1.002460241317749,0.9893956184387207,0.8120962381362915,0.9893956184387207,0.8120962381362915,0.9893956184387207,0.8121854066848755,1.002460241317749
43,0.8121461868286133,1.0022257566452026,0.9892483949661255,0.8120733499526978,0.9892483949661255,0.8120733499526978,0.9892483949661255,0.8121461868286133,1.0022257566452026
44,0.812099814414978,1.002368450164795,0.9894208312034607,0.8121591210365295,0.9894208312034607,0.8121591210365295,0.9894208312034607,0.812099814414978,1.002368450164795
45,0.812163233757019,1.0022443532943726,0.9891808032989502,0.8120797276496887,0.9891808032989502,0.8120797276496887,0.9891808032989502,0.812163233757019,1.0022443532943726
46,0.8123013377189636,1.0024644136428833,0.9891695380210876,0.8121454119682312,0.9891695380210876,0.8121454119682312,0.9891695380210876,0.8123013377189636,1.0024644136428833
47,0.8122305870056152,1.0024044513702393,0.9892417788505554,0.8122040629386902,0.9892417788505554,0.8122040629386902,0.9892417788505554,0.8122305870056152,1.0024044513702393
48,0.8122589588165283,1.0023677349090576,0.9891652464866638,0.8121381998062134,0.9891652464866638,0.8121381998062134,0.9891652464866638,0.8122589588165283,1.0023677349090576
49,0.8122238516807556,1.0021971464157104,0.9888643026351929,0.8120230436325073,0.9888643026351929,0.8120230436325073,0.9888643026351929,0.8122238516807556,1.0021971464157104
50,0.8122127056121826,1.0020917654037476,0.989143431186676,0.812183678150177,0.989143431186676,0.812183678150177,0.989143431186676,0.8122127056121826,1.0020917654037476
51,0.8123155832290649,1.0022547245025635,0.9890672564506531,0.8121241927146912,0.9890672564506531,0.8121241927146912,0.9890672564506531,0.8123155832290649,1.0022547245025635
52,0.8121618628501892,1.0017964839935303,0.9890003800392151,0.8120290040969849,0.9890003800392151,0.8120290040969849,0.9890003800392151,0.8121618628501892,1.0017964839935303
53,0.8120022416114807,1.0019116401672363,0.9885207414627075,0.8118199706077576,0.9885207414627075,0.8118199706077576,0.9885207414627075,0.8120022416114807,1.0019116401672363
54,0.8119540810585022,1.0016648769378662,0.9883732795715332,0.8119200468063354,0.9883732795715332,0.8119200468063354,0.9883732795715332,0.8119540810585022,1.0016648769378662
55,0.8119834065437317,1.0017774105072021,0.9883582592010498,0.8116366267204285,0.9883582592010498,0.8116366267204285,0.9883582592010498,0.8119834065437317,1.0017774105072021
56,0.8117446899414062,1.0015822649002075,0.9886263608932495,0.8119014501571655,0.9886263608932495,0.8119014501571655,0.9886263608932495,0.8117446899414062,1.0015822649002075
57,0.8117680549621582,1.001352071762085,0.9881604909896851,0.811705470085144,0.9881604909896851,0.811705470085144,0.9881604909896851,0.8117680549621582,1.001352071762085
58,0.8116905093193054,1.0011308193206787,0.9880466461181641,0.8116445541381836,0.9880466461181641,0.8116445541381836,0.9880466461181641,0.8116905093193054,1.0011308193206787
59,0.8115242123603821,1.000892996788025,0.9878545999526978,0.8116262555122375,0.9878545999526978,0.8116262555122375,0.9878545999526978,0.8115242123603821,1.000892996788025
60,0.8114898204803467,1.0007195472717285,0.9873024225234985,0.811874508857727,0.9873024225234985,0.811874508857727,0.9873024225234985,0.8114898204803467,1.0007195472717285
61,0.8115414977073669,1.000318169593811,0.9874535202980042,0.8115835189819336,0.9874535202980042,0.8115835189819336,0.9874535202980042,0.8115414977073669,1.000318169593811
62,0.8113666772842407,0.999984085559845,0.9879837036132812,0.8118716478347778,0.9879837036132812,0.8118716478347778,0.9879837036132812,0.8113666772842407,0.999984085559845
63,0.811016857624054,0.999271035194397,0.9865975379943848,0.8111404776573181,0.9865975379943848,0.8111404776573181,0.9865975379943848,0.811016857624054,0.999271035194397
64,0.8110631108283997,0.9991419315338135,0.9846302270889282,0.8103169202804565,0.9846302270889282,0.8103169202804565,0.9846302270889282,0.8110631108283997,0.9991419315338135
65,0.8108773231506348,0.9985494613647461,0.9859106540679932,0.8105592727661133,0.9859106540679932,0.8105592727661133,0.9859106540679932,0.8108773231506348,0.9985494613647461
66,0.8106096386909485,0.9982463121414185,0.985257089138031,0.8104773163795471,0.985257089138031,0.8104773163795471,0.985257089138031,0.8106096386909485,0.9982463121414185
67,0.8103775978088379,0.9970059394836426,0.9826789498329163,0.8092330098152161,0.9826789498329163,0.8092330098152161,0.9826789498329163,0.8103775978088379,0.9970059394836426
68,0.8093254566192627,0.9960646033287048,0.9826692938804626,0.8093973398208618,0.9826692938804626,0.8093973398208618,0.9826692938804626,0.8093254566192627,0.9960646033287048
69,0.8094345331192017,0.9949836134910583,0.9818833470344543,0.8089509010314941,0.9818833470344543,0.8089509010314941,0.9818833470344543,0.8094345331192017,0.9949836134910583
70,0.8083192706108093,0.9929970502853394,0.9789704084396362,0.8077581524848938,0.9789704084396362,0.8077581524848938,0.9789704084396362,0.8083192706108093,0.9929970502853394
71,0.8074848651885986,0.9911277890205383,0.9771082997322083,0.8072385191917419,0.9771082997322083,0.8072385191917419,0.9771082997322083,0.8074848651885986,0.9911277890205383
72,0.8068395853042603,0.98959881067276,0.9744490385055542,0.8054628968238831,0.9744490385055542,0.8054628968238831,0.9744490385055542,0.8068395853042603,0.98959881067276
73,0.8058489561080933,0.9872966408729553,0.9712136387825012,0.8043555617332458,0.9712136387825012,0.8043555617332458,0.9712136387825012,0.8058489561080933,0.9872966408729553
74,0.8041279315948486,0.9837660789489746,0.9694772362709045,0.803605318069458,0.9694772362709045,0.803605318069458,0.9694772362709045,0.8041279315948486,0.9837660789489746
75,0.8029710650444031,0.9807303547859192,0.9659756422042847,0.8014066219329834,0.9659756422042847,0.8014066219329834,0.9659756422042847,0.8029710650444031,0.9807303547859192
76,0.8008716702461243,0.975858747959137,0.959365725517273,0.798754870891571,0.959365725517273,0.798754870891571,0.959365725517273,0.8008716702461243,0.975858747959137
77,0.7993128895759583,0.9723914861679077,0.9537637829780579,0.7959268689155579,0.9537637829780579,0.7959268689155579,0.9537637829780579,0.7993128895759583,0.9723914861679077
78,0.7963659167289734,0.9654080867767334,0.9492265582084656,0.7937180995941162,0.9492265582084656,0.7937180995941162,0.9492265582084656,0.7963659167289734,0.9654080867767334
79,0.7923128604888916,0.9576060771942139,0.9432550072669983,0.7910640835762024,0.9432550072669983,0.7910640835762024,0.9432550072669983,0.7923128604888916,0.9576060771942139
80,0.7876384258270264,0.949557900428772,0.9296443462371826,0.7848262786865234,0.9296443462371826,0.7848262786865234,0.9296443462371826,0.7876384258270264,0.949557900428772
81,0.7841575145721436,0.9413685202598572,0.9209715723991394,0.7807022929191589,0.9209715723991394,0.7807022929191589,0.9209715723991394,0.7841575145721436,0.9413685202598572
82,0.7774615287780762,0.9265775084495544,0.913110613822937,0.7750565409660339,0.913110613822937,0.7750565409660339,0.913110613822937,0.7774615287780762,0.9265775084495544
83,0.7707995772361755,0.9146400690078735,0.8959978222846985,0.7663415670394897,0.8959978222846985,0.7663415670394897,0.8959978222846985,0.7707995772361755,0.9146400690078735
84,0.762076735496521,0.8961280584335327,0.8822312355041504,0.7629963159561157,0.8822312355041504,0.7629963159561157,0.8822312355041504,0.762076735496521,0.8961280584335327
85,0.7538946866989136,0.8836296200752258,0.8646356463432312,0.7493711113929749,0.8646356463432312,0.7493711113929749,0.8646356463432312,0.7538946866989136,0.8836296200752258
86,0.7460638880729675,0.8692639470100403,0.8543955087661743,0.742496132850647,0.8543955087661743,0.742496132850647,0.8543955087661743,0.7460638880729675,0.8692639470100403
87,0.7353817820549011,0.849340558052063,0.8223956823348999,0.7264284491539001,0.8223956823348999,0.7264284491539001,0.8223956823348999,0.7353817820549011,0.849340558052063
88,0.7248496413230896,0.8291023373603821,0.8090847134590149,0.7163909673690796,0.8090847134590149,0.7163909673690796,0.8090847134590149,0.7248496413230896,0.8291023373603821
89,0.710857629776001,0.8050033450126648,0.7728288173675537,0.697577714920044,0.7728288173675537,0.697577714920044,0.7728288173675537,0.710857629776001,0.8050033450126648
90,0.6980771422386169,0.7795134782791138,0.7618253827095032,0.6922335624694824,0.7618253827095032,0.6922335624694824,0.7618253827095032,0.6980771422386169,0.7795134782791138
