epoch,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,0.7932794690132141,0.9363566040992737,0.579369843006134,0.563614547252655,0.579369843006134,0.563614547252655,0.579369843006134,0.7932794690132141,0.9363566040992737
1,0.42862242460250854,0.33538123965263367,0.24259944260120392,0.3700402081012726,0.24259944260120392,0.3700402081012726,0.24259944260120392,0.42862242460250854,0.33538123965263367
2,0.33753520250320435,0.19782006740570068,0.1853518933057785,0.3284304738044739,0.1853518933057785,0.3284304738044739,0.1853518933057785,0.33753520250320435,0.19782006740570068
3,0.3088572025299072,0.16272930800914764,0.15220209956169128,0.3014906644821167,0.15220209956169128,0.3014906644821167,0.15220209956169128,0.3088572025299072,0.16272930800914764
4,0.29703444242477417,0.14840126037597656,0.14149509370326996,0.2896811068058014,0.14149509370326996,0.2896811068058014,0.14149509370326996,0.29703444242477417,0.14840126037597656
5,0.2891923189163208,0.13975603878498077,0.13409468531608582,0.28388744592666626,0.13409468531608582,0.28388744592666626,0.13409468531608582,0.2891923189163208,0.13975603878498077
6,0.2845211923122406,0.1355220228433609,0.13270814716815948,0.2817525267601013,0.13270814716815948,0.2817525267601013,0.13270814716815948,0.2845211923122406,0.1355220228433609
7,0.2820308804512024,0.13161863386631012,0.1323963701725006,0.2801517844200134,0.1323963701725006,0.2801517844200134,0.1323963701725006,0.2820308804512024,0.13161863386631012
8,0.2770536541938782,0.12826694548130035,0.137167826294899,0.2857920229434967,0.137167826294899,0.2857920229434967,0.137167826294899,0.2770536541938782,0.12826694548130035
9,0.27611014246940613,0.12742194533348083,0.12811145186424255,0.27764618396759033,0.12811145186424255,0.27764618396759033,0.12811145186424255,0.27611014246940613,0.12742194533348083
10,0.2705684304237366,0.12309571355581284,0.12404197454452515,0.27186477184295654,0.12404197454452515,0.27186477184295654,0.12404197454452515,0.2705684304237366,0.12309571355581284
11,0.2705082893371582,0.12096171081066132,0.12643015384674072,0.27300146222114563,0.12643015384674072,0.27300146222114563,0.12643015384674072,0.2705082893371582,0.12096171081066132
12,0.26977986097335815,0.12156357616186142,0.1277514547109604,0.2732216417789459,0.1277514547109604,0.2732216417789459,0.1277514547109604,0.26977986097335815,0.12156357616186142
13,0.2687312662601471,0.1203511580824852,0.13091377913951874,0.27864837646484375,0.13091377913951874,0.27864837646484375,0.13091377913951874,0.2687312662601471,0.1203511580824852
14,0.267841100692749,0.11994761973619461,0.1282939612865448,0.2736159563064575,0.1282939612865448,0.2736159563064575,0.1282939612865448,0.267841100692749,0.11994761973619461
15,0.26632630825042725,0.11954913288354874,0.112545445561409,0.2609942555427551,0.112545445561409,0.2609942555427551,0.112545445561409,0.26632630825042725,0.11954913288354874
16,0.265421062707901,0.11656783521175385,0.11807604134082794,0.26588115096092224,0.11807604134082794,0.26588115096092224,0.11807604134082794,0.265421062707901,0.11656783521175385
17,0.26681485772132874,0.11937054246664047,0.10605698078870773,0.2532501220703125,0.10605698078870773,0.2532501220703125,0.10605698078870773,0.26681485772132874,0.11937054246664047
18,0.26211443543434143,0.11495770514011383,0.11689890176057816,0.2629532814025879,0.11689890176057816,0.2629532814025879,0.11689890176057816,0.26211443543434143,0.11495770514011383
19,0.26779961585998535,0.11869239807128906,0.11013539135456085,0.25718340277671814,0.11013539135456085,0.25718340277671814,0.11013539135456085,0.26779961585998535,0.11869239807128906
20,0.26295721530914307,0.11524233222007751,0.12133268266916275,0.26932787895202637,0.12133268266916275,0.26932787895202637,0.12133268266916275,0.26295721530914307,0.11524233222007751
