epoch,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,0.8445268273353577,1.3453391790390015,1.2928133010864258,0.8417854309082031,1.327958345413208,0.8416302800178528,1.3276350498199463,0.8442396521568298,1.3438705205917358
1,0.8394299745559692,1.3251246213912964,1.2745333909988403,0.8381519913673401,1.3108948469161987,0.8373411893844604,1.3091894388198853,0.8395518660545349,1.3243249654769897
2,0.8367113471031189,1.3063198328018188,1.2506299018859863,0.829387366771698,1.282958745956421,0.8297691941261292,1.284288763999939,0.8370539546012878,1.30693519115448
3,0.831550121307373,1.2891654968261719,1.2429813146591187,0.8281616568565369,1.2795504331588745,0.8279381394386292,1.2785334587097168,0.8315032124519348,1.2889306545257568
4,0.8290777802467346,1.276610255241394,1.218576192855835,0.82109135389328,1.250107765197754,0.8215053081512451,1.2512164115905762,0.8287313580513,1.2743691205978394
5,0.8257691860198975,1.2590676546096802,1.2094451189041138,0.8223006725311279,1.2420995235443115,0.82230544090271,1.2424345016479492,0.8245617747306824,1.2554165124893188
6,0.8242027163505554,1.251409649848938,1.1985228061676025,0.8197242021560669,1.2299290895462036,0.819744884967804,1.2311630249023438,0.8244069814682007,1.2529339790344238
7,0.8206382989883423,1.2363486289978027,1.1760730743408203,0.8156285881996155,1.2091501951217651,0.8152321577072144,1.207775592803955,0.8204607367515564,1.2356103658676147
8,0.8200583457946777,1.2273433208465576,1.170048475265503,0.8152957558631897,1.2032731771469116,0.8150411248207092,1.202288269996643,0.8201627135276794,1.2273269891738892
9,0.8165486454963684,1.2141616344451904,1.1560722589492798,0.8109424710273743,1.1864694356918335,0.811411440372467,1.1871615648269653,0.816972017288208,1.2146438360214233
10,0.8157004117965698,1.2048990726470947,1.1483426094055176,0.8101037740707397,1.179455041885376,0.8105183243751526,1.1804753541946411,0.8145778179168701,1.2018097639083862
11,0.8126248717308044,1.1872584819793701,1.1400600671768188,0.8081908226013184,1.1691641807556152,0.8089777231216431,1.1709378957748413,0.8126928806304932,1.1877212524414062
12,0.8116410374641418,1.1787335872650146,1.1360983848571777,0.8090932965278625,1.1653517484664917,0.8102415800094604,1.1675969362258911,0.8114620447158813,1.1780716180801392
13,0.8101860880851746,1.169306993484497,1.1224595308303833,0.8052457571029663,1.1529104709625244,0.8055176138877869,1.1531721353530884,0.8101999163627625,1.1692191362380981
