epoch,loss,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,3.595508575439453,1.4799844026565552,3.595508575439453,1.208627462387085,0.8818643093109131,1.208627462387085,0.8818643093109131,1.208627462387085,1.4799844026565552,3.595508575439453
1,3.5445902347564697,1.4678585529327393,3.5445902347564697,1.3350121974945068,0.9323651194572449,1.3350121974945068,0.9323651194572449,1.3350121974945068,1.4678585529327393,3.5445902347564697
2,3.5472958087921143,1.464055061340332,3.5472958087921143,1.3078361749649048,0.9210217595100403,1.3078361749649048,0.9210217595100403,1.3078361749649048,1.464055061340332,3.5472958087921143
3,3.4853930473327637,1.4534608125686646,3.4853930473327637,1.2826160192489624,0.91176837682724,1.2826160192489624,0.91176837682724,1.2826160192489624,1.4534608125686646,3.4853930473327637
4,3.435234308242798,1.4453303813934326,3.435234308242798,1.2421139478683472,0.8949572443962097,1.2421139478683472,0.8949572443962097,1.2421139478683472,1.4453303813934326,3.435234308242798
5,3.439631462097168,1.4435935020446777,3.439631462097168,1.2069520950317383,0.8830922245979309,1.2069520950317383,0.8830922245979309,1.2069520950317383,1.4435935020446777,3.439631462097168
6,3.39255690574646,1.4319252967834473,3.39255690574646,1.1746888160705566,0.8713847398757935,1.1746888160705566,0.8713847398757935,1.1746888160705566,1.4319252967834473,3.39255690574646
7,3.3667311668395996,1.4246286153793335,3.3667311668395996,1.14401113986969,0.8570063710212708,1.14401113986969,0.8570063710212708,1.14401113986969,1.4246286153793335,3.3667311668395996
8,3.294339179992676,1.4124321937561035,3.294339179992676,1.1200326681137085,0.8495017290115356,1.1200326681137085,0.8495017290115356,1.1200326681137085,1.4124321937561035,3.294339179992676
9,3.2693428993225098,1.4084028005599976,3.2693428993225098,1.0903544425964355,0.8340657353401184,1.0903544425964355,0.8340657353401184,1.0903544425964355,1.4084028005599976,3.2693428993225098
10,3.226004123687744,1.3961013555526733,3.226004123687744,1.0636374950408936,0.8252025246620178,1.0636374950408936,0.8252025246620178,1.0636374950408936,1.3961013555526733,3.226004123687744
11,3.205141067504883,1.3910245895385742,3.205141067504883,1.0350755453109741,0.8112066388130188,1.0350755453109741,0.8112066388130188,1.0350755453109741,1.3910245895385742,3.205141067504883
12,3.181450843811035,1.386204719543457,3.181450843811035,1.0093419551849365,0.8033305406570435,1.0093419551849365,0.8033305406570435,1.0093419551849365,1.386204719543457,3.181450843811035
13,3.134260892868042,1.376913070678711,3.134260892868042,0.984235942363739,0.7911057472229004,0.984235942363739,0.7911057472229004,0.984235942363739,1.376913070678711,3.134260892868042
14,3.1289851665496826,1.3714675903320312,3.1289851665496826,0.9544348120689392,0.7799313068389893,0.9544348120689392,0.7799313068389893,0.9544348120689392,1.3714675903320312,3.1289851665496826
15,3.090519666671753,1.3664180040359497,3.090519666671753,0.9328227043151855,0.7694320678710938,0.9328227043151855,0.7694320678710938,0.9328227043151855,1.3664180040359497,3.090519666671753
16,3.067734956741333,1.360158920288086,3.067734956741333,0.9078285098075867,0.7575654983520508,0.9078285098075867,0.7575654983520508,0.9078285098075867,1.360158920288086,3.067734956741333
17,3.041048526763916,1.3559755086898804,3.041048526763916,0.8881351351737976,0.7496002316474915,0.8881351351737976,0.7496002316474915,0.8881351351737976,1.3559755086898804,3.041048526763916
18,3.015526294708252,1.3467642068862915,3.015526294708252,0.8584469556808472,0.7334908246994019,0.8584469556808472,0.7334908246994019,0.8584469556808472,1.3467642068862915,3.015526294708252
19,2.9751081466674805,1.3338525295257568,2.9751081466674805,0.8403022289276123,0.724899411201477,0.8403022289276123,0.724899411201477,0.8403022289276123,1.3338525295257568,2.9751081466674805
20,2.910289764404297,1.3222564458847046,2.910289764404297,0.8130571246147156,0.7127329111099243,0.8130571246147156,0.7127329111099243,0.8130571246147156,1.3222564458847046,2.910289764404297
21,2.8953404426574707,1.3212471008300781,2.8953404426574707,0.792717695236206,0.7047017812728882,0.792717695236206,0.7047017812728882,0.792717695236206,1.3212471008300781,2.8953404426574707
22,2.8591392040252686,1.313701868057251,2.8591392040252686,0.7686343789100647,0.6913822889328003,0.7686343789100647,0.6913822889328003,0.7686343789100647,1.313701868057251,2.8591392040252686
23,2.8463406562805176,1.3082760572433472,2.8463406562805176,0.7491281032562256,0.6832757592201233,0.7491281032562256,0.6832757592201233,0.7491281032562256,1.3082760572433472,2.8463406562805176
24,2.843608856201172,1.3074805736541748,2.843608856201172,0.7250898480415344,0.6691834926605225,0.7250898480415344,0.6691834926605225,0.7250898480415344,1.3074805736541748,2.843608856201172
25,2.7785496711730957,1.2888001203536987,2.7785496711730957,0.7131174206733704,0.6639702320098877,0.7131174206733704,0.6639702320098877,0.7131174206733704,1.2888001203536987,2.7785496711730957
26,2.732790946960449,1.2837496995925903,2.732790946960449,0.690834641456604,0.6511579751968384,0.690834641456604,0.6511579751968384,0.690834641456604,1.2837496995925903,2.732790946960449
27,2.699721097946167,1.2735320329666138,2.699721097946167,0.6671963930130005,0.6417840123176575,0.6671963930130005,0.6417840123176575,0.6671963930130005,1.2735320329666138,2.699721097946167
28,2.755633592605591,1.2891342639923096,2.755633592605591,0.6520145535469055,0.6307274699211121,0.6520145535469055,0.6307274699211121,0.6520145535469055,1.2891342639923096,2.755633592605591
29,2.7210237979888916,1.2802876234054565,2.7210237979888916,0.6369142532348633,0.6234217286109924,0.6369142532348633,0.6234217286109924,0.6369142532348633,1.2802876234054565,2.7210237979888916
