epoch,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,0.8733246326446533,1.1478739976882935,1.1269750595092773,0.8670908808708191,1.1269750595092773,0.8670908808708191,1.1269750595092773,0.8733246326446533,1.1478739976882935
1,0.868172824382782,1.1308180093765259,1.118349552154541,0.8672956228256226,1.118349552154541,0.8672956228256226,1.118349552154541,0.868172824382782,1.1308180093765259
2,0.8646858334541321,1.1139473915100098,1.0785298347473145,0.8552919030189514,1.0785298347473145,0.8552919030189514,1.0785298347473145,0.8646858334541321,1.1139473915100098
3,0.8604466319084167,1.1029177904129028,1.0696324110031128,0.8534973859786987,1.0696324110031128,0.8534973859786987,1.0696324110031128,0.8604466319084167,1.1029177904129028
4,0.8595820069313049,1.0957993268966675,1.0634130239486694,0.8498978018760681,1.0634130239486694,0.8498978018760681,1.0634130239486694,0.8595820069313049,1.0957993268966675
5,0.8554210662841797,1.084272027015686,1.0698604583740234,0.8542020320892334,1.0698604583740234,0.8542020320892334,1.0698604583740234,0.8554210662841797,1.084272027015686
6,0.8578133583068848,1.0844852924346924,1.0476882457733154,0.8465724587440491,1.0476882457733154,0.8465724587440491,1.0476882457733154,0.8578133583068848,1.0844852924346924
7,0.8511905670166016,1.0667461156845093,1.044130802154541,0.8440733551979065,1.044130802154541,0.8440733551979065,1.044130802154541,0.8511905670166016,1.0667461156845093
8,0.8501672744750977,1.0608538389205933,1.0269641876220703,0.8397250175476074,1.0269641876220703,0.8397250175476074,1.0269641876220703,0.8501672744750977,1.0608538389205933
9,0.8489288687705994,1.0552842617034912,1.0242488384246826,0.8381567001342773,1.0242488384246826,0.8381567001342773,1.0242488384246826,0.8489288687705994,1.0552842617034912
10,0.845941960811615,1.0487229824066162,1.021529197692871,0.8394725322723389,1.021529197692871,0.8394725322723389,1.021529197692871,0.845941960811615,1.0487229824066162
11,0.8449825048446655,1.042005181312561,1.0242048501968384,0.8405072689056396,1.0242048501968384,0.8405072689056396,1.0242048501968384,0.8449825048446655,1.042005181312561
