epoch,loss,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,2.9198033809661865,1.3641254901885986,2.9198033809661865,1.0145890712738037,0.8277565836906433,1.0145890712738037,0.8277565836906433,1.0145890712738037,1.3641254901885986,2.9198033809661865
1,1.9862604141235352,1.117586374282837,1.9862604141235352,0.6037211418151855,0.5984188318252563,0.6037211418151855,0.5984188318252563,0.6037211418151855,1.117586374282837,1.9862604141235352
2,1.592203974723816,0.9916729927062988,1.592203974723816,0.4049453139305115,0.49204960465431213,0.4049453139305115,0.49204960465431213,0.4049453139305115,0.9916729927062988,1.592203974723816
3,1.3276197910308838,0.903365969657898,1.3276197910308838,0.29248425364494324,0.416100412607193,0.29248425364494324,0.416100412607193,0.29248425364494324,0.903365969657898,1.3276197910308838
4,1.1531413793563843,0.8409695625305176,1.1531413793563843,0.219846710562706,0.3613379895687103,0.219846710562706,0.3613379895687103,0.219846710562706,0.8409695625305176,1.1531413793563843
5,1.036868929862976,0.7972404360771179,1.036868929862976,0.17604202032089233,0.32202914357185364,0.17604202032089233,0.32202914357185364,0.17604202032089233,0.7972404360771179,1.036868929862976
6,0.9413794279098511,0.7556436657905579,0.9413794279098511,0.15257768332958221,0.298398494720459,0.15257768332958221,0.298398494720459,0.15257768332958221,0.7556436657905579,0.9413794279098511
7,0.8594202995300293,0.7248049378395081,0.8594202995300293,0.13813672959804535,0.2832178771495819,0.13813672959804535,0.2832178771495819,0.13813672959804535,0.7248049378395081,0.8594202995300293
8,0.8062238693237305,0.7011480331420898,0.8062238693237305,0.1329822838306427,0.2808208167552948,0.1329822838306427,0.2808208167552948,0.1329822838306427,0.7011480331420898,0.8062238693237305
9,0.7691835761070251,0.6834224462509155,0.7691835761070251,0.12803706526756287,0.2775075137615204,0.12803706526756287,0.2775075137615204,0.12803706526756287,0.6834224462509155,0.7691835761070251
10,0.7309843897819519,0.6664744019508362,0.7309843897819519,0.12318027764558792,0.2728749215602875,0.12318027764558792,0.2728749215602875,0.12318027764558792,0.6664744019508362,0.7309843897819519
11,0.7027771472930908,0.6525969505310059,0.7027771472930908,0.12443063408136368,0.27564737200737,0.12443063408136368,0.27564737200737,0.12443063408136368,0.6525969505310059,0.7027771472930908
12,0.6695950627326965,0.6378397941589355,0.6695950627326965,0.12144754827022552,0.27429693937301636,0.12144754827022552,0.27429693937301636,0.12144754827022552,0.6378397941589355,0.6695950627326965
13,0.6491261124610901,0.6281238794326782,0.6491261124610901,0.1191241592168808,0.27333658933639526,0.1191241592168808,0.27333658933639526,0.1191241592168808,0.6281238794326782,0.6491261124610901
14,0.6261151432991028,0.617419958114624,0.6261151432991028,0.11953876167535782,0.27523744106292725,0.11953876167535782,0.27523744106292725,0.11953876167535782,0.617419958114624,0.6261151432991028
15,0.613761842250824,0.6113254427909851,0.613761842250824,0.11807040125131607,0.2763965427875519,0.11807040125131607,0.2763965427875519,0.11807040125131607,0.6113254427909851,0.613761842250824
16,0.5971065163612366,0.6004016995429993,0.5971065163612366,0.11594043672084808,0.27399155497550964,0.11594043672084808,0.27399155497550964,0.11594043672084808,0.6004016995429993,0.5971065163612366
17,0.571068525314331,0.5883182287216187,0.571068525314331,0.11577901244163513,0.2732357382774353,0.11577901244163513,0.2732357382774353,0.11577901244163513,0.5883182287216187,0.571068525314331
18,0.5603491067886353,0.5817399024963379,0.5603491067886353,0.1139107197523117,0.27204442024230957,0.1139107197523117,0.27204442024230957,0.1139107197523117,0.5817399024963379,0.5603491067886353
19,0.5504941344261169,0.5779241919517517,0.5504941344261169,0.11027519404888153,0.26613593101501465,0.11027519404888153,0.26613593101501465,0.11027519404888153,0.5779241919517517,0.5504941344261169
20,0.5308048129081726,0.567446768283844,0.5308048129081726,0.10881952196359634,0.26446816325187683,0.10881952196359634,0.26446816325187683,0.10881952196359634,0.567446768283844,0.5308048129081726
21,0.5258439779281616,0.5656881928443909,0.5258439779281616,0.10739442706108093,0.26456788182258606,0.10739442706108093,0.26456788182258606,0.10739442706108093,0.5656881928443909,0.5258439779281616
22,0.5060592293739319,0.5537236332893372,0.5060592293739319,0.10630971938371658,0.2622584402561188,0.10630971938371658,0.2622584402561188,0.10630971938371658,0.5537236332893372,0.5060592293739319
23,0.5026995539665222,0.5500303506851196,0.5026995539665222,0.10478294640779495,0.260003000497818,0.10478294640779495,0.260003000497818,0.10478294640779495,0.5500303506851196,0.5026995539665222
24,0.4945933222770691,0.5465671420097351,0.4945933222770691,0.1041325256228447,0.26074522733688354,0.1041325256228447,0.26074522733688354,0.1041325256228447,0.5465671420097351,0.4945933222770691
25,0.48691660165786743,0.5426605343818665,0.48691660165786743,0.10404198616743088,0.25963619351387024,0.10404198616743088,0.25963619351387024,0.10404198616743088,0.5426605343818665,0.48691660165786743
26,0.46517202258110046,0.5305498838424683,0.46517202258110046,0.10286635905504227,0.25760418176651,0.10286635905504227,0.25760418176651,0.10286635905504227,0.5305498838424683,0.46517202258110046
27,0.4523826241493225,0.525495707988739,0.4523826241493225,0.10103918612003326,0.2549116313457489,0.10103918612003326,0.2549116313457489,0.10103918612003326,0.525495707988739,0.4523826241493225
28,0.4492300748825073,0.5205766558647156,0.4492300748825073,0.09738453477621078,0.2491104006767273,0.09738453477621078,0.2491104006767273,0.09738453477621078,0.5205766558647156,0.4492300748825073
29,0.4472818076610565,0.5200592875480652,0.4472818076610565,0.09920915216207504,0.25242435932159424,0.09920915216207504,0.25242435932159424,0.09920915216207504,0.5200592875480652,0.4472818076610565
30,0.4396597743034363,0.5156930088996887,0.4396597743034363,0.09652652591466904,0.24828100204467773,0.09652652591466904,0.24828100204467773,0.09652652591466904,0.5156930088996887,0.4396597743034363
31,0.42751041054725647,0.5088733434677124,0.42751041054725647,0.09540688991546631,0.24686962366104126,0.09540688991546631,0.24686962366104126,0.09540688991546631,0.5088733434677124,0.42751041054725647
32,0.42399871349334717,0.507840633392334,0.42399871349334717,0.09571024030447006,0.24665023386478424,0.09571024030447006,0.24665023386478424,0.09571024030447006,0.507840633392334,0.42399871349334717
33,0.41926735639572144,0.5042507648468018,0.41926735639572144,0.09535215049982071,0.2443845272064209,0.09535215049982071,0.2443845272064209,0.09535215049982071,0.5042507648468018,0.41926735639572144
34,0.41088488698005676,0.49822208285331726,0.41088488698005676,0.09315729141235352,0.24327562749385834,0.09315729141235352,0.24327562749385834,0.09315729141235352,0.49822208285331726,0.41088488698005676
35,0.3985430598258972,0.48843806982040405,0.3985430598258972,0.09248112887144089,0.24238692224025726,0.09248112887144089,0.24238692224025726,0.09248112887144089,0.48843806982040405,0.3985430598258972
36,0.39741984009742737,0.4886530041694641,0.39741984009742737,0.0912911668419838,0.2405594438314438,0.0912911668419838,0.2405594438314438,0.0912911668419838,0.4886530041694641,0.39741984009742737
37,0.393840491771698,0.48617181181907654,0.393840491771698,0.09151153266429901,0.23956291377544403,0.09151153266429901,0.23956291377544403,0.09151153266429901,0.48617181181907654,0.393840491771698
38,0.386721134185791,0.4813777208328247,0.386721134185791,0.08834681659936905,0.2352641224861145,0.08834681659936905,0.2352641224861145,0.08834681659936905,0.4813777208328247,0.386721134185791
39,0.37949585914611816,0.47849273681640625,0.37949585914611816,0.08904463052749634,0.23587355017662048,0.08904463052749634,0.23587355017662048,0.08904463052749634,0.47849273681640625,0.37949585914611816
40,0.3786966800689697,0.4752625524997711,0.3786966800689697,0.08792085200548172,0.23320993781089783,0.08792085200548172,0.23320993781089783,0.08792085200548172,0.4752625524997711,0.3786966800689697
41,0.3724389970302582,0.4734383225440979,0.3724389970302582,0.08633171021938324,0.23062342405319214,0.08633171021938324,0.23062342405319214,0.08633171021938324,0.4734383225440979,0.3724389970302582
42,0.36041951179504395,0.46517929434776306,0.36041951179504395,0.08356417715549469,0.22624656558036804,0.08356417715549469,0.22624656558036804,0.08356417715549469,0.46517929434776306,0.36041951179504395
43,0.36112040281295776,0.4670882821083069,0.36112040281295776,0.0844968929886818,0.22691763937473297,0.0844968929886818,0.22691763937473297,0.0844968929886818,0.4670882821083069,0.36112040281295776
44,0.35568949580192566,0.46178117394447327,0.35568949580192566,0.08372922986745834,0.22727197408676147,0.08372922986745834,0.22727197408676147,0.08372922986745834,0.46178117394447327,0.35568949580192566
45,0.3519732356071472,0.4597972333431244,0.3519732356071472,0.0838305726647377,0.2282506674528122,0.0838305726647377,0.2282506674528122,0.0838305726647377,0.4597972333431244,0.3519732356071472
46,0.34993311762809753,0.4581308364868164,0.34993311762809753,0.08278548717498779,0.2270144373178482,0.08278548717498779,0.2270144373178482,0.08278548717498779,0.4581308364868164,0.34993311762809753
47,0.34479016065597534,0.45345038175582886,0.34479016065597534,0.08182408660650253,0.22400619089603424,0.08182408660650253,0.22400619089603424,0.08182408660650253,0.45345038175582886,0.34479016065597534
48,0.33971378207206726,0.4504964053630829,0.33971378207206726,0.08185546100139618,0.22474358975887299,0.08185546100139618,0.22474358975887299,0.08185546100139618,0.4504964053630829,0.33971378207206726
49,0.3394930064678192,0.44960373640060425,0.3394930064678192,0.07843783497810364,0.218173548579216,0.07843783497810364,0.218173548579216,0.07843783497810364,0.44960373640060425,0.3394930064678192
50,0.3337257504463196,0.44599997997283936,0.3337257504463196,0.07868628948926926,0.21851007640361786,0.07868628948926926,0.21851007640361786,0.07868628948926926,0.44599997997283936,0.3337257504463196
51,0.3336091935634613,0.44507095217704773,0.3336091935634613,0.07937098294496536,0.22020204365253448,0.07937098294496536,0.22020204365253448,0.07937098294496536,0.44507095217704773,0.3336091935634613
52,0.32998111844062805,0.444097638130188,0.32998111844062805,0.07801684737205505,0.2178218960762024,0.07801684737205505,0.2178218960762024,0.07801684737205505,0.444097638130188,0.32998111844062805
53,0.3249432146549225,0.440074622631073,0.3249432146549225,0.07778036594390869,0.2178460657596588,0.07778036594390869,0.2178460657596588,0.07778036594390869,0.440074622631073,0.3249432146549225
54,0.3184368908405304,0.43590426445007324,0.3184368908405304,0.0755075216293335,0.2144218236207962,0.0755075216293335,0.2144218236207962,0.0755075216293335,0.43590426445007324,0.3184368908405304
55,0.31466931104660034,0.43361184000968933,0.31466931104660034,0.07461915165185928,0.21274757385253906,0.07461915165185928,0.21274757385253906,0.07461915165185928,0.43361184000968933,0.31466931104660034
56,0.31196820735931396,0.4324204623699188,0.31196820735931396,0.07317573577165604,0.20982009172439575,0.07317573577165604,0.20982009172439575,0.07317573577165604,0.4324204623699188,0.31196820735931396
57,0.3128349781036377,0.4320909380912781,0.3128349781036377,0.07398734986782074,0.21137812733650208,0.07398734986782074,0.21137812733650208,0.07398734986782074,0.4320909380912781,0.3128349781036377
58,0.3076622784137726,0.42865923047065735,0.3076622784137726,0.07377225905656815,0.21041549742221832,0.07377225905656815,0.21041549742221832,0.07377225905656815,0.42865923047065735,0.3076622784137726
59,0.3059738874435425,0.4260639250278473,0.3059738874435425,0.07159000635147095,0.20763202011585236,0.07159000635147095,0.20763202011585236,0.07159000635147095,0.4260639250278473,0.3059738874435425
60,0.3013458251953125,0.42409804463386536,0.3013458251953125,0.07066348195075989,0.20610709488391876,0.07066348195075989,0.20610709488391876,0.07066348195075989,0.42409804463386536,0.3013458251953125
61,0.2962524890899658,0.41942641139030457,0.2962524890899658,0.0698431208729744,0.20528870820999146,0.0698431208729744,0.20528870820999146,0.0698431208729744,0.41942641139030457,0.2962524890899658
62,0.29365843534469604,0.41802266240119934,0.29365843534469604,0.06903787702322006,0.20249804854393005,0.06903787702322006,0.20249804854393005,0.06903787702322006,0.41802266240119934,0.29365843534469604
63,0.28993740677833557,0.4148670434951782,0.28993740677833557,0.06806453317403793,0.20156073570251465,0.06806453317403793,0.20156073570251465,0.06806453317403793,0.4148670434951782,0.28993740677833557
64,0.2881562411785126,0.41400572657585144,0.2881562411785126,0.06937525421380997,0.2038554698228836,0.06937525421380997,0.2038554698228836,0.06937525421380997,0.41400572657585144,0.2881562411785126
65,0.28364017605781555,0.4103389084339142,0.28364017605781555,0.06683071702718735,0.20080633461475372,0.06683071702718735,0.20080633461475372,0.06683071702718735,0.4103389084339142,0.28364017605781555
66,0.2868148386478424,0.4123969078063965,0.2868148386478424,0.06715825945138931,0.20047669112682343,0.06715825945138931,0.20047669112682343,0.06715825945138931,0.4123969078063965,0.2868148386478424
67,0.28102216124534607,0.4090169668197632,0.28102216124534607,0.06484685093164444,0.19545482099056244,0.06484685093164444,0.19545482099056244,0.06484685093164444,0.4090169668197632,0.28102216124534607
