epoch,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,0.3266814649105072,0.19726866483688354,0.08357130736112595,0.22728197276592255,0.08357130736112595,0.22728197276592255,0.08357130736112595,0.3266814649105072,0.19726866483688354
1,0.21655352413654327,0.07653496414422989,0.07923499494791031,0.22106894850730896,0.07923499494791031,0.22106894850730896,0.07923499494791031,0.21655352413654327,0.07653496414422989
2,0.20420336723327637,0.06871774792671204,0.07021037489175797,0.20682263374328613,0.07021037489175797,0.20682263374328613,0.07021037489175797,0.20420336723327637,0.06871774792671204
3,0.1996518075466156,0.06557280570268631,0.08844887465238571,0.23505207896232605,0.08844887465238571,0.23505207896232605,0.08844887465238571,0.1996518075466156,0.06557280570268631
4,0.20012235641479492,0.06607026606798172,0.05787413567304611,0.19005097448825836,0.05787413567304611,0.19005097448825836,0.05787413567304611,0.20012235641479492,0.06607026606798172
5,0.1980641484260559,0.06414702534675598,0.061591971665620804,0.1967281699180603,0.061591971665620804,0.1967281699180603,0.061591971665620804,0.1980641484260559,0.06414702534675598
6,0.19561469554901123,0.06279028207063675,0.07504734396934509,0.2119748592376709,0.07504734396934509,0.2119748592376709,0.07504734396934509,0.19561469554901123,0.06279028207063675
7,0.19473983347415924,0.062478773295879364,0.06260238587856293,0.1982792168855667,0.06260238587856293,0.1982792168855667,0.06260238587856293,0.19473983347415924,0.062478773295879364
8,0.19421875476837158,0.06219271570444107,0.07887782156467438,0.2186451554298401,0.07887782156467438,0.2186451554298401,0.07887782156467438,0.19421875476837158,0.06219271570444107
9,0.19424062967300415,0.06243195757269859,0.06323964148759842,0.19659900665283203,0.06323964148759842,0.19659900665283203,0.06323964148759842,0.19424062967300415,0.06243195757269859
10,0.1930805891752243,0.061765823513269424,0.07135257124900818,0.20835386216640472,0.07135257124900818,0.20835386216640472,0.07135257124900818,0.1930805891752243,0.061765823513269424
11,0.19514821469783783,0.06241258233785629,0.05767132341861725,0.1900404393672943,0.05767132341861725,0.1900404393672943,0.05767132341861725,0.19514821469783783,0.06241258233785629
12,0.19243277609348297,0.060819968581199646,0.06491054594516754,0.20044976472854614,0.06491054594516754,0.20044976472854614,0.06491054594516754,0.19243277609348297,0.060819968581199646
13,0.1931285262107849,0.060959164053201675,0.05812372639775276,0.1894376575946808,0.05812372639775276,0.1894376575946808,0.05812372639775276,0.1931285262107849,0.060959164053201675
14,0.19412004947662354,0.06182215362787247,0.06746457517147064,0.20045188069343567,0.06746457517147064,0.20045188069343567,0.06746457517147064,0.19412004947662354,0.06182215362787247
15,0.19121921062469482,0.060750119388103485,0.06115809828042984,0.19115212559700012,0.06115809828042984,0.19115212559700012,0.06115809828042984,0.19121921062469482,0.060750119388103485
16,0.19250938296318054,0.060793694108724594,0.05904892832040787,0.19183118641376495,0.05904892832040787,0.19183118641376495,0.05904892832040787,0.19250938296318054,0.060793694108724594
17,0.1901005208492279,0.059841934591531754,0.052460260689258575,0.18008103966712952,0.052460260689258575,0.18008103966712952,0.052460260689258575,0.1901005208492279,0.059841934591531754
18,0.192693829536438,0.060916751623153687,0.058869291096925735,0.18964195251464844,0.058869291096925735,0.18964195251464844,0.058869291096925735,0.192693829536438,0.060916751623153687
19,0.19041869044303894,0.05976974964141846,0.05842407047748566,0.18975302577018738,0.05842407047748566,0.18975302577018738,0.05842407047748566,0.19041869044303894,0.05976974964141846
20,0.19331994652748108,0.061465341597795486,0.0605536513030529,0.19509035348892212,0.0605536513030529,0.19509035348892212,0.0605536513030529,0.19331994652748108,0.061465341597795486
21,0.191055029630661,0.05969870090484619,0.05798959732055664,0.18765880167484283,0.05798959732055664,0.18765880167484283,0.05798959732055664,0.191055029630661,0.05969870090484619
22,0.1913047432899475,0.06057822331786156,0.05775957182049751,0.18756671249866486,0.05775957182049751,0.18756671249866486,0.05775957182049751,0.1913047432899475,0.06057822331786156
23,0.19179712235927582,0.0603945218026638,0.06263669580221176,0.19218523800373077,0.06263669580221176,0.19218523800373077,0.06263669580221176,0.19179712235927582,0.0603945218026638
24,0.1908913403749466,0.05973541736602783,0.05301147326827049,0.1832878738641739,0.05301147326827049,0.1832878738641739,0.05301147326827049,0.1908913403749466,0.05973541736602783
25,0.18893510103225708,0.05947002395987511,0.06519003957509995,0.19959969818592072,0.06519003957509995,0.19959969818592072,0.06519003957509995,0.18893510103225708,0.05947002395987511
26,0.19203247129917145,0.06018117815256119,0.0572623535990715,0.18666091561317444,0.0572623535990715,0.18666091561317444,0.0572623535990715,0.19203247129917145,0.06018117815256119
27,0.19090428948402405,0.06026660278439522,0.05596614629030228,0.18751981854438782,0.05596614629030228,0.18751981854438782,0.05596614629030228,0.19090428948402405,0.06026660278439522
28,0.19177177548408508,0.06055085361003876,0.054541200399398804,0.1848449558019638,0.054541200399398804,0.1848449558019638,0.054541200399398804,0.19177177548408508,0.06055085361003876
29,0.19017095863819122,0.059474878013134,0.059348929673433304,0.19130396842956543,0.059348929673433304,0.19130396842956543,0.059348929673433304,0.19017095863819122,0.059474878013134
30,0.1899121254682541,0.05942230299115181,0.06380639970302582,0.19702239334583282,0.06380639970302582,0.19702239334583282,0.06380639970302582,0.1899121254682541,0.05942230299115181
31,0.18963398039340973,0.05969582870602608,0.06057361140847206,0.19110050797462463,0.06057361140847206,0.19110050797462463,0.06057361140847206,0.18963398039340973,0.05969582870602608
32,0.1899610012769699,0.05935731157660484,0.06134277954697609,0.1919090300798416,0.06134277954697609,0.1919090300798416,0.06134277954697609,0.1899610012769699,0.05935731157660484
33,0.18938936293125153,0.05922864004969597,0.059066399931907654,0.18949614465236664,0.059066399931907654,0.18949614465236664,0.059066399931907654,0.18938936293125153,0.05922864004969597
34,0.18968510627746582,0.05934001877903938,0.05654485523700714,0.1856204867362976,0.05654485523700714,0.1856204867362976,0.05654485523700714,0.18968510627746582,0.05934001877903938
35,0.18926873803138733,0.05872516706585884,0.05909663811326027,0.1905006617307663,0.05909663811326027,0.1905006617307663,0.05909663811326027,0.18926873803138733,0.05872516706585884
36,0.18885211646556854,0.05907611548900604,0.05959588661789894,0.1908539980649948,0.05959588661789894,0.1908539980649948,0.05959588661789894,0.18885211646556854,0.05907611548900604
37,0.18849553167819977,0.059176262468099594,0.05737529695034027,0.18494819104671478,0.05737529695034027,0.18494819104671478,0.05737529695034027,0.18849553167819977,0.059176262468099594
38,0.18903493881225586,0.059452254325151443,0.05922895669937134,0.1902896910905838,0.05922895669937134,0.1902896910905838,0.05922895669937134,0.18903493881225586,0.059452254325151443
39,0.18939927220344543,0.058925338089466095,0.06279502809047699,0.195408895611763,0.06279502809047699,0.195408895611763,0.06279502809047699,0.18939927220344543,0.058925338089466095
40,0.1896643042564392,0.05908896401524544,0.052923284471035004,0.18153855204582214,0.052923284471035004,0.18153855204582214,0.052923284471035004,0.1896643042564392,0.05908896401524544
41,0.18856722116470337,0.058820802718400955,0.05445963516831398,0.1836642622947693,0.05445963516831398,0.1836642622947693,0.05445963516831398,0.18856722116470337,0.058820802718400955
42,0.18746185302734375,0.05842592194676399,0.06237638369202614,0.19500382244586945,0.06237638369202614,0.19500382244586945,0.06237638369202614,0.18746185302734375,0.05842592194676399
43,0.18884894251823425,0.058847468346357346,0.05667230859398842,0.18782632052898407,0.05667230859398842,0.18782632052898407,0.05667230859398842,0.18884894251823425,0.058847468346357346
44,0.1894557774066925,0.05968965217471123,0.05185061693191528,0.1787818819284439,0.05185061693191528,0.1787818819284439,0.05185061693191528,0.1894557774066925,0.05968965217471123
45,0.18859311938285828,0.058573782444000244,0.06167052686214447,0.19345499575138092,0.06167052686214447,0.19345499575138092,0.06167052686214447,0.18859311938285828,0.058573782444000244
46,0.18727079033851624,0.058245137333869934,0.058654822409152985,0.18971842527389526,0.058654822409152985,0.18971842527389526,0.058654822409152985,0.18727079033851624,0.058245137333869934
47,0.18895535171031952,0.05852188915014267,0.06254109740257263,0.1941830962896347,0.06254109740257263,0.1941830962896347,0.06254109740257263,0.18895535171031952,0.05852188915014267
48,0.18875481188297272,0.05874548852443695,0.05781874433159828,0.1897737979888916,0.05781874433159828,0.1897737979888916,0.05781874433159828,0.18875481188297272,0.05874548852443695
49,0.1914467066526413,0.05932886153459549,0.06567606329917908,0.20073048770427704,0.06567606329917908,0.20073048770427704,0.06567606329917908,0.1914467066526413,0.05932886153459549
50,0.18883544206619263,0.05869300663471222,0.0563090555369854,0.18699003756046295,0.0563090555369854,0.18699003756046295,0.0563090555369854,0.18883544206619263,0.05869300663471222
51,0.18896172940731049,0.0588005967438221,0.050612740218639374,0.17810288071632385,0.050612740218639374,0.17810288071632385,0.050612740218639374,0.18896172940731049,0.0588005967438221
52,0.18740470707416534,0.05859455093741417,0.06162945553660393,0.19184112548828125,0.06162945553660393,0.19184112548828125,0.06162945553660393,0.18740470707416534,0.05859455093741417
53,0.18855705857276917,0.058684997260570526,0.05451103672385216,0.18079964816570282,0.05451103672385216,0.18079964816570282,0.05451103672385216,0.18855705857276917,0.058684997260570526
54,0.18811999261379242,0.05856161564588547,0.06290233880281448,0.19608256220817566,0.06290233880281448,0.19608256220817566,0.06290233880281448,0.18811999261379242,0.05856161564588547
55,0.18779854476451874,0.058198682963848114,0.05848510563373566,0.18693938851356506,0.05848510563373566,0.18693938851356506,0.05848510563373566,0.18779854476451874,0.058198682963848114
56,0.18786972761154175,0.05820620059967041,0.06434605270624161,0.19856908917427063,0.06434605270624161,0.19856908917427063,0.06434605270624161,0.18786972761154175,0.05820620059967041
57,0.18937426805496216,0.0589570626616478,0.05539395287632942,0.18437103927135468,0.05539395287632942,0.18437103927135468,0.05539395287632942,0.18937426805496216,0.0589570626616478
58,0.18846912682056427,0.058351121842861176,0.05667978525161743,0.18669915199279785,0.05667978525161743,0.18669915199279785,0.05667978525161743,0.18846912682056427,0.058351121842861176
59,0.18850074708461761,0.058710165321826935,0.05081285908818245,0.1755361407995224,0.05081285908818245,0.1755361407995224,0.05081285908818245,0.18850074708461761,0.058710165321826935
60,0.18832999467849731,0.05837447568774223,0.05557844787836075,0.1848326474428177,0.05557844787836075,0.1848326474428177,0.05557844787836075,0.18832999467849731,0.05837447568774223
61,0.1874905228614807,0.058209966868162155,0.05668756738305092,0.18537463247776031,0.05668756738305092,0.18537463247776031,0.05668756738305092,0.1874905228614807,0.058209966868162155
62,0.18718315660953522,0.05815787985920906,0.05111313983798027,0.17962646484375,0.05111313983798027,0.17962646484375,0.05111313983798027,0.18718315660953522,0.05815787985920906
