epoch,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,0.8352047204971313,1.0377757549285889,1.029043436050415,0.8312765955924988,1.029043436050415,0.8312765955924988,1.029043436050415,0.8352047204971313,1.0377757549285889
1,0.8308752775192261,1.0237767696380615,1.0209603309631348,0.8288716077804565,1.0209603309631348,0.8288716077804565,1.0209603309631348,0.8308752775192261,1.0237767696380615
2,0.8265067934989929,1.0155551433563232,1.012563943862915,0.8250067830085754,1.012563943862915,0.8250067830085754,1.012563943862915,0.8265067934989929,1.0155551433563232
3,0.8202964663505554,0.999850332736969,1.0002126693725586,0.8204641342163086,1.0002126693725586,0.8204641342163086,1.0002126693725586,0.8202964663505554,0.999850332736969
4,0.816110372543335,0.9914996027946472,0.9935559034347534,0.8166052103042603,0.9935559034347534,0.8166052103042603,0.9935559034347534,0.816110372543335,0.9914996027946472
5,0.8098124265670776,0.9792652130126953,0.978560209274292,0.810018002986908,0.978560209274292,0.810018002986908,0.978560209274292,0.8098124265670776,0.9792652130126953
6,0.807624876499176,0.9691969156265259,0.9711959362030029,0.8054085373878479,0.9711959362030029,0.8054085373878479,0.9711959362030029,0.807624876499176,0.9691969156265259
7,0.8011689186096191,0.9601478576660156,0.9559840559959412,0.8015973567962646,0.9559840559959412,0.8015973567962646,0.9559840559959412,0.8011689186096191,0.9601478576660156
8,0.7979375123977661,0.952254056930542,0.948436975479126,0.7966307997703552,0.948436975479126,0.7966307997703552,0.948436975479126,0.7979375123977661,0.952254056930542
9,0.7926662564277649,0.9426077008247375,0.9407592415809631,0.7912168502807617,0.9407592415809631,0.7912168502807617,0.9407592415809631,0.7926662564277649,0.9426077008247375
10,0.7885441780090332,0.932948887348175,0.9291886687278748,0.7858399748802185,0.9291886687278748,0.7858399748802185,0.9291886687278748,0.7885441780090332,0.932948887348175
11,0.7852914333343506,0.9256311655044556,0.9201749563217163,0.7824385762214661,0.9201749563217163,0.7824385762214661,0.9201749563217163,0.7852914333343506,0.9256311655044556
12,0.7785913348197937,0.9125342965126038,0.9111167788505554,0.7781928181648254,0.9111167788505554,0.7781928181648254,0.9111167788505554,0.7785913348197937,0.9125342965126038
13,0.7749614715576172,0.9070444703102112,0.9035114645957947,0.7731596827507019,0.9035114645957947,0.7731596827507019,0.9035114645957947,0.7749614715576172,0.9070444703102112
14,0.7692745327949524,0.8941559195518494,0.8929133415222168,0.7682992219924927,0.8929133415222168,0.7682992219924927,0.8929133415222168,0.7692745327949524,0.8941559195518494
15,0.7676289677619934,0.8910335898399353,0.8851343989372253,0.7628964781761169,0.8851343989372253,0.7628964781761169,0.8851343989372253,0.7676289677619934,0.8910335898399353
16,0.7602218985557556,0.8773059844970703,0.8774124383926392,0.7610706686973572,0.8774124383926392,0.7610706686973572,0.8774124383926392,0.7602218985557556,0.8773059844970703
17,0.755158007144928,0.8667291402816772,0.8634240627288818,0.7550464868545532,0.8634240627288818,0.7550464868545532,0.8634240627288818,0.755158007144928,0.8667291402816772
18,0.7513622641563416,0.860700249671936,0.8549991250038147,0.7498010396957397,0.8549991250038147,0.7498010396957397,0.8549991250038147,0.7513622641563416,0.860700249671936
19,0.7469297051429749,0.8531969785690308,0.8518989086151123,0.7468778491020203,0.8518989086151123,0.7468778491020203,0.8518989086151123,0.7469297051429749,0.8531969785690308
20,0.7414281368255615,0.8414022922515869,0.841098964214325,0.7408514618873596,0.841098964214325,0.7408514618873596,0.841098964214325,0.7414281368255615,0.8414022922515869
21,0.7383673787117004,0.8407406210899353,0.8386538624763489,0.7400032877922058,0.8386538624763489,0.7400032877922058,0.8386538624763489,0.7383673787117004,0.8407406210899353
22,0.7355507612228394,0.8321022987365723,0.8201982378959656,0.7288700342178345,0.8201982378959656,0.7288700342178345,0.8201982378959656,0.7355507612228394,0.8321022987365723
23,0.7273427248001099,0.8179786801338196,0.8155478835105896,0.7251560688018799,0.8155478835105896,0.7251560688018799,0.8155478835105896,0.7273427248001099,0.8179786801338196
24,0.720223605632782,0.8064709305763245,0.8091536164283752,0.7206375002861023,0.8091536164283752,0.7206375002861023,0.8091536164283752,0.720223605632782,0.8064709305763245
